user id,item id,rating
767,229,4
462,1436,3
462,1608,1
462,295,5
462,143,4
462,1377,3
462,1177,3
462,10,1
462,87,4
462,526,4
462,1221,4
462,918,3
462,917,3
462,1660,4
462,1576,3
462,199,4
462,924,4
462,1182,4
462,976,5
462,993,4
462,1257,3
462,390,5
462,196,4
462,755,4
462,1267,3
462,1047,3
462,274,3
462,1496,2
462,694,5
462,951,5
462,697,4
462,612,1
462,201,5
462,314,5
462,571,4
462,1212,5
462,42,4
462,419,4
462,1464,4
462,1061,4
462,1527,4
462,206,4
462,1480,3
462,127,2
462,232,2
462,309,2
462,1184,4
462,498,1
462,1016,4
462,391,3
462,1617,5
462,401,3
462,606,4
462,1541,2
462,576,4
462,222,3
462,1023,3
462,489,3
462,303,5
462,969,4
462,481,2
462,313,3
462,712,4
462,1545,2
462,1358,3
462,1139,1
462,1137,4
462,1246,4
462,1605,3
462,604,4
462,328,4
462,205,3
462,389,3
462,446,4
462,272,4
462,1237,5
462,1484,3
462,523,3
462,594,3
462,707,4
462,89,5
462,1614,4
462,1503,5
462,1455,3
462,306,3
462,273,5
462,316,4
462,982,4
462,462,1
462,27,3
462,530,1
462,1553,3
462,1454,3
462,1506,3
819,1436,4
819,262,4
819,1667,4
819,763,4
819,1205,5
819,1009,4
819,440,5
819,1312,5
819,1334,4
819,253,4
819,297,4
819,17,3
819,1397,5
819,266,5
819,1405,3
819,1219,5
819,829,4
819,694,4
819,201,5
819,314,5
819,1102,3
819,901,4
819,1308,5
819,1265,5
819,569,5
819,419,4
819,864,5
819,1518,5
819,522,5
819,1061,5
819,1527,5
819,206,5
819,127,5
819,795,4
819,401,5
819,1353,4
819,597,3
819,429,4
819,222,4
819,489,3
819,956,5
819,418,5
819,631,3
819,712,5
819,1551,4
819,1008,3
819,1358,5
819,783,5
819,1038,5
819,1139,5
819,1444,5
819,189,4
819,328,5
819,1164,5
819,312,5
819,497,4
819,205,3
819,1482,3
819,997,4
819,272,4
819,1030,4
819,226,5
819,1237,5
819,384,4
819,594,3
819,246,4
819,1003,4
819,89,5
819,1432,5
819,344,3
819,1062,4
819,59,3
819,1555,4
819,1530,3
819,1630,3
819,1081,3
819,27,3
819,310,5
919,1436,3
919,1608,3
919,815,3
919,149,5
919,431,5
919,355,1
919,1628,3
919,763,4
919,834,3
919,87,4
919,486,3
919,936,4
919,1209,4
919,1487,4
919,1660,2
919,1009,3
919,797,5
919,343,4
919,494,4
919,147,2
919,145,4
919,199,5
919,1312,3
919,1318,5
919,1142,4
919,535,2
919,644,1
919,1334,4
919,1026,4
919,904,3
919,390,4
919,253,2
919,1199,4
919,1095,4
919,694,3
919,951,4
919,293,4
919,1426,5
919,1665,3
919,703,4
919,687,4
919,1170,4
919,1212,2
919,640,5
919,42,4
919,569,3
919,476,3
919,482,4
919,1518,4
919,117,3
919,824,3
919,206,4
919,396,4
919,1480,5
919,232,3
919,1184,2
919,1394,3
919,1277,3
919,666,2
919,1016,5
919,391,3
919,354,4
919,43,2
919,846,3
919,1262,2
919,1430,3
919,1353,4
919,576,3
919,1023,3
919,1522,3
919,303,4
919,961,4
919,969,4
919,607,4
919,1159,3
919,1090,3
919,854,4
919,928,2
919,894,4
919,1374,3
919,342,3
919,570,4
919,954,2
919,1008,3
919,553,4
919,1064,3
919,1444,3
919,148,3
919,1171,2
919,604,5
919,831,4
919,230,4
919,77,3
919,312,5
919,497,4
919,138,5
919,1031,4
919,389,4
919,1450,4
919,573,4
919,446,4
919,938,4
919,1298,4
919,574,4
919,272,5
919,1499,4
919,734,4
919,1484,4
919,1406,3
919,1509,3
919,1054,3
919,89,3
919,334,4
919,739,2
919,754,3
919,1491,4
919,826,4
919,428,4
919,1111,4
919,1668,4
919,533,2
919,1380,4
919,624,4
919,336,3
919,306,4
919,1167,4
919,927,1
919,881,5
919,1346,2
919,1201,4
919,1597,4
919,1289,4
919,1555,3
919,990,4
919,1370,3
919,696,2
919,1276,4
919,393,4
919,94,4
919,41,5
919,970,5
919,1319,4
919,1676,2
919,674,4
919,655,4
919,890,3
919,1176,4
919,988,3
919,1175,2
919,979,2
919,18,2
919,451,3
919,532,4
919,1517,3
368,1262,1
368,1023,4
368,489,3
368,961,5
368,544,4
368,1474,5
368,1376,2
368,1213,5
368,1120,5
368,250,5
368,1638,4
368,1067,5
300,664,2
300,1608,4
300,431,4
300,727,4
300,1177,3
300,744,2
300,496,4
300,87,4
300,1391,4
300,513,3
300,822,3
300,918,4
300,1211,5
300,936,3
300,1205,5
300,1567,4
300,1574,3
300,527,5
300,628,4
300,1576,5
300,1560,4
300,1025,4
300,1663,4
300,1292,4
300,145,3
300,1512,5
300,924,3
300,1142,3
300,644,4
300,1334,4
300,976,5
300,993,5
300,1257,1
300,196,5
300,253,4
300,297,4
300,948,2
300,1397,4
300,849,5
300,266,4
300,1405,5
300,1099,3
300,829,4
300,1267,4
300,1207,3
300,1385,4
300,514,1
300,697,4
300,873,2
300,173,3
300,1227,3
300,571,5
300,1102,3
300,901,4
300,1265,3
300,225,5
300,419,4
300,476,5
300,492,4
300,522,4
300,1527,4
300,1625,3
300,260,4
300,855,4
300,239,5
300,232,3
300,1202,4
300,13,4
300,713,2
300,1184,4
300,932,4
300,391,3
300,916,4
300,1617,4
300,401,4
300,1541,4
300,429,4
300,222,4
300,1023,3
300,489,4
300,836,3
300,956,5
300,1328,4
300,1134,3
300,311,4
300,838,4
300,1545,4
300,638,4
300,382,3
300,1551,3
300,1008,2
300,648,4
300,1194,3
300,1490,4
300,544,4
300,629,4
300,874,3
300,1624,3
300,1359,4
300,900,5
300,882,4
300,1465,4
300,1137,5
300,600,4
300,1246,5
300,1234,2
300,1605,4
300,604,4
300,77,4
300,156,3
300,1450,4
300,573,3
300,1149,3
300,1237,4
300,594,3
300,97,3
300,787,4
300,1390,3
300,449,4
300,1096,4
300,1003,5
300,1294,4
300,458,3
300,223,1
300,1585,3
300,157,2
300,1528,3
300,1519,3
300,1619,5
300,1293,4
300,198,3
300,276,1
300,1151,2
300,59,5
300,306,4
300,405,4
300,1632,3
300,1675,4
300,1253,3
300,923,2
300,1555,3
300,1256,3
300,1081,4
300,348,4
300,541,3
300,975,5
300,819,1
300,1048,2
300,1088,3
300,684,1
300,395,3
677,1449,2
677,1541,4
677,1522,3
677,489,1
677,577,4
677,418,2
677,784,3
677,952,2
677,408,1
677,1381,2
826,1436,5
826,1113,3
826,664,3
826,1608,4
826,69,2
826,815,4
826,295,4
826,143,4
826,431,5
826,1377,4
826,1177,4
826,744,2
826,1667,5
826,763,5
826,834,4
826,87,3
826,1391,3
826,1472,4
826,822,5
826,1100,3
826,936,5
826,1205,5
826,917,3
826,67,3
826,681,5
826,1316,1
826,527,5
826,420,4
826,1560,3
826,494,3
826,1025,3
826,147,4
826,1218,2
826,145,4
826,1512,4
826,199,5
826,525,3
826,1312,4
826,924,4
826,1182,4
826,535,5
826,279,5
826,1334,5
826,1026,5
826,976,5
826,1606,2
826,993,4
826,1257,3
826,1514,5
826,196,3
826,297,4
826,913,4
826,755,4
826,1397,5
826,849,4
826,266,5
826,843,4
826,829,3
826,1267,5
826,1047,4
826,1385,5
826,1496,4
826,514,3
826,697,5
826,201,5
826,1460,5
826,687,4
826,1578,5
826,314,5
826,1308,5
826,42,4
826,225,4
826,893,4
826,1518,4
826,127,5
826,1658,5
826,1616,5
826,554,3
826,221,4
826,1281,3
826,232,4
826,309,3
826,905,4
826,650,4
826,1394,3
826,932,3
826,1277,4
826,1664,5
826,916,4
826,354,4
826,43,4
826,1617,4
826,846,3
826,1262,3
826,722,5
826,460,4
826,1541,2
826,1269,3
826,429,3
826,576,4
826,222,4
826,269,5
826,1522,2
826,925,4
826,1352,4
826,303,4
826,1090,5
826,586,4
826,920,3
826,281,3
826,418,4
826,1134,3
826,311,5
826,712,4
826,838,1
826,1525,1
826,1196,2
826,490,4
826,1374,4
826,174,3
826,511,4
826,329,4
826,382,5
826,1547,2
826,220,3
826,590,2
826,752,3
826,1008,4
826,648,5
826,1490,4
826,629,3
826,158,2
826,1358,4
826,1624,4
826,783,4
826,1359,4
826,1038,3
826,1064,3
826,141,3
826,1246,3
826,45,3
826,148,4
826,1384,5
826,604,5
826,1165,4
826,827,3
826,328,5
826,1164,5
826,497,5
826,469,4
826,156,4
826,1450,5
826,446,4
826,272,5
826,734,5
826,796,4
826,1443,5
826,523,1
826,1160,2
826,919,2
826,658,4
826,594,2
826,97,3
826,233,2
826,745,2
826,787,4
826,1390,4
826,547,1
826,662,3
826,1345,5
826,261,3
826,504,1
826,1488,2
826,1003,5
826,103,2
826,1287,4
826,1054,1
826,89,5
826,1535,4
826,277,4
826,187,4
826,216,3
826,452,4
826,739,4
826,458,3
826,1354,5
826,885,5
826,223,5
826,1585,5
826,157,4
826,1251,2
826,764,4
826,1528,1
826,344,2
826,1376,1
826,1111,4
826,375,5
826,943,4
826,1445,2
826,198,3
826,589,1
826,50,1
826,1133,4
826,1178,2
826,306,4
826,1573,4
826,1325,4
826,68,5
826,779,2
826,789,4
826,247,3
826,195,1
826,184,4
826,941,2
826,1289,4
826,1256,3
826,1645,2
826,426,4
826,1213,2
826,1530,4
826,1418,4
826,1081,2
826,1558,2
826,862,1
826,748,3
826,1028,3
826,1570,4
826,461,3
826,166,3
826,1627,2
826,499,3
826,465,3
826,934,4
826,242,4
826,963,3
826,1250,2
826,65,2
826,541,1
826,1110,2
826,1435,1
826,672,5
826,164,1
826,1538,2
826,1228,3
826,1411,3
826,819,2
826,1553,4
826,609,1
826,1055,2
826,1273,1
826,1571,3
826,1079,1
826,1088,2
826,304,4
826,353,2
826,989,3
826,1157,3
826,165,2
826,1018,2
826,91,1
826,563,1
826,1644,4
826,944,2
826,1340,2
826,684,1
826,290,3
826,1559,1
826,1187,2
826,29,3
826,417,1
826,774,1
826,23,2
826,841,2
826,1132,1
826,333,3
826,1497,3
743,1257,3
743,498,3
743,1430,4
743,1333,4
743,1670,2
743,489,4
743,961,5
743,1159,5
743,1328,3
743,281,3
743,1675,4
743,483,3
743,696,2
448,1436,5
448,1113,2
448,431,5
448,1377,3
448,1005,3
448,1472,3
448,918,4
448,486,5
448,1209,5
448,1487,3
448,1191,3
448,797,2
448,527,5
448,549,3
448,1576,3
448,420,4
448,1550,3
448,1312,2
448,1318,3
448,1142,2
448,292,3
448,1334,4
448,297,3
448,1397,4
448,1507,3
448,829,3
448,1267,1
448,694,3
448,612,4
448,1227,3
448,293,4
448,1426,4
448,201,4
448,1460,4
448,687,5
448,1365,5
448,1578,2
448,1440,4
448,1170,1
448,602,4
448,571,4
448,1416,3
448,42,3
448,225,3
448,419,4
448,476,2
448,893,4
448,864,4
448,1464,3
448,482,3
448,127,2
448,554,1
448,221,4
448,232,2
448,11,5
448,354,5
448,722,4
448,1353,2
448,429,3
448,1479,5
448,1670,4
448,269,3
448,961,3
448,607,5
448,835,5
448,964,4
448,956,3
448,837,2
448,1272,3
448,174,5
448,553,5
448,180,2
448,1465,4
448,501,2
448,1234,5
448,249,3
448,665,2
448,604,5
448,1165,4
448,831,2
448,328,3
448,230,5
448,497,3
448,205,2
448,950,5
448,301,3
448,215,4
448,1598,3
448,707,4
448,1054,1
448,1647,4
448,452,3
448,1354,5
448,1389,4
448,700,2
448,958,3
448,101,3
448,1503,4
448,775,2
448,375,5
448,937,4
448,321,3
448,276,4
448,408,3
448,927,2
448,316,2
448,558,3
448,1201,4
448,581,5
448,1530,3
448,19,4
448,1019,3
448,56,4
448,1604,2
448,770,3
448,71,4
448,1037,4
448,1125,1
448,374,5
448,1553,1
448,1048,2
448,1441,5
448,908,3
448,1349,3
448,692,3
418,355,5
418,1257,4
418,795,4
418,1617,2
418,576,3
418,1479,4
418,1670,4
418,1522,3
418,263,2
418,586,3
418,1133,1
418,1241,3
418,1275,2
418,807,5
418,100,4
468,1436,5
468,87,3
468,1205,5
468,681,4
468,1574,3
468,527,4
468,420,3
468,494,3
468,199,5
468,904,4
468,993,5
468,297,1
468,266,4
468,1507,4
468,584,3
468,1227,3
468,729,4
468,201,5
468,1365,5
468,929,3
468,571,5
468,1212,3
468,419,3
468,1464,3
468,1518,2
468,824,5
468,1527,2
468,127,4
468,554,4
468,1281,5
468,232,5
468,309,5
468,795,5
468,722,4
468,1670,2
468,123,3
468,590,3
468,752,1
468,1358,4
468,501,5
468,1408,3
468,312,5
468,301,3
468,1484,4
468,1230,4
468,1003,4
468,452,4
468,825,3
468,775,4
468,470,3
468,1151,2
468,426,1
468,1275,4
468,1080,3
717,815,4
717,295,5
717,262,4
717,143,5
717,727,4
717,1177,4
717,355,3
717,744,3
717,1667,5
717,763,5
717,496,4
717,1577,4
717,1401,3
717,526,5
717,918,4
717,936,4
717,1209,4
717,1487,3
717,1205,5
717,681,5
717,343,3
717,1305,4
717,549,4
717,628,4
717,1576,2
717,1560,4
717,1025,3
717,147,3
717,1512,4
717,1312,4
717,1182,4
717,292,4
717,1334,1
717,904,4
717,196,3
717,253,3
717,297,3
717,948,4
717,913,3
717,813,3
717,266,3
717,1219,5
717,1507,5
717,859,3
717,85,3
717,829,4
717,274,3
717,1496,4
717,1095,5
717,694,5
717,697,4
717,873,5
717,173,4
717,703,5
717,687,4
717,1365,4
717,1440,4
717,1170,4
717,602,5
717,1050,5
717,1212,4
717,901,4
717,569,5
717,225,5
717,419,4
717,893,3
717,1464,5
717,209,5
717,482,4
717,492,5
717,1061,4
717,824,4
717,1527,4
717,206,4
717,1480,4
717,1071,2
717,1658,2
717,260,5
717,221,4
717,309,4
717,315,3
717,713,3
717,1184,3
717,1394,3
717,1277,4
717,1016,4
717,153,1
717,43,4
717,795,4
717,846,3
717,1378,2
717,1430,3
717,1353,5
717,597,4
717,1479,5
717,1023,4
717,1352,4
717,489,3
717,956,4
717,586,3
717,631,3
717,712,4
717,135,3
717,1545,4
717,1427,3
717,174,4
717,200,5
717,570,4
717,648,4
717,1194,3
717,553,5
717,488,4
717,1042,3
717,1358,4
717,1624,4
717,783,5
717,180,5
717,882,4
717,1139,4
717,1064,4
717,623,4
717,1259,3
717,1495,4
717,665,5
717,189,3
717,1408,2
717,1171,3
717,328,5
717,230,4
717,1164,5
717,205,3
717,1338,5
717,7,3
717,1486,3
717,1344,3
717,156,3
717,1482,4
717,1152,4
717,1243,3
717,938,3
717,1298,5
717,574,4
717,734,4
717,130,4
717,473,3
717,1030,4
717,1443,5
717,384,4
717,1406,4
717,466,4
717,594,3
717,97,4
717,244,4
717,1598,4
717,493,4
717,449,5
717,504,4
717,1003,5
717,585,4
717,1054,3
717,799,4
717,89,5
717,886,4
717,144,4
717,271,3
717,1535,3
717,1240,4
717,548,3
717,1584,4
717,1491,5
717,1074,5
717,790,4
717,885,5
717,358,5
717,223,4
717,1166,4
717,1614,4
717,252,4
717,1389,5
717,157,4
717,1136,5
717,1528,3
717,344,4
717,958,3
717,791,4
717,775,4
717,375,3
717,1268,4
717,943,4
717,624,4
717,1151,4
717,558,4
717,1321,3
717,1201,3
717,1256,3
717,833,4
717,1116,3
717,1322,5
717,1370,4
717,461,4
717,1388,3
717,749,5
717,393,5
717,637,4
717,1080,5
717,1048,3
717,1650,4
717,1278,3
717,1084,3
717,1088,4
717,867,4
717,601,4
717,1331,2
717,1529,5
717,442,3
717,23,4
717,1216,4
717,517,4
205,1617,5
205,1670,4
205,1044,3
205,1090,4
205,776,5
205,1134,4
205,1503,3
205,483,4
205,1214,3
205,1161,5
205,114,2
218,1205,5
218,489,1
218,304,5
218,445,1
49,295,4
49,431,4
49,763,3
49,1401,4
49,513,4
49,936,2
49,1567,4
49,67,4
49,681,5
49,1316,3
49,527,4
49,549,4
49,1576,5
49,494,4
49,1663,5
49,147,5
49,440,4
49,145,2
49,1312,4
49,1142,3
49,292,5
49,1334,4
49,976,1
49,1485,4
49,297,4
49,1397,4
49,813,3
49,1405,3
49,1507,4
49,1460,5
49,1578,5
49,1440,4
49,679,5
49,1212,2
49,901,3
49,42,4
49,735,3
49,569,4
49,419,5
49,476,4
49,893,3
49,482,4
49,824,2
49,1527,5
49,127,4
49,1658,5
49,260,3
49,554,4
49,1281,4
49,232,5
49,309,5
49,315,4
49,650,5
49,1277,3
49,597,4
49,429,5
49,489,4
49,961,4
49,84,4
49,586,3
49,1328,3
49,631,5
49,712,5
49,1427,5
49,123,4
49,200,5
49,1551,4
49,954,4
49,1194,3
49,235,3
49,372,4
49,44,3
49,783,5
49,180,4
49,1224,3
49,141,3
49,926,2
49,1259,5
49,1495,3
49,1605,4
49,1033,4
49,328,5
49,312,4
49,138,4
49,1338,4
49,1486,5
49,389,3
49,1344,4
49,156,5
49,1482,4
49,575,3
49,997,3
49,130,3
49,72,5
49,1149,4
49,384,3
49,618,4
49,246,2
49,97,3
49,1390,4
49,1303,4
49,898,2
49,51,3
49,124,3
49,271,4
49,891,4
49,1015,3
49,455,2
49,15,5
49,625,4
49,1371,5
49,790,4
49,1354,3
49,1299,4
49,223,4
49,825,4
49,958,4
49,791,4
49,1342,3
49,1293,3
49,1062,3
49,1455,4
49,804,3
49,321,4
49,624,3
49,276,4
49,1151,4
49,1167,3
49,273,5
49,685,3
49,405,4
49,1392,3
49,1477,2
49,779,3
49,212,4
49,356,3
49,166,2
49,1388,5
49,1633,4
49,1183,4
49,122,3
49,1538,3
49,726,3
49,674,3
49,177,4
49,563,2
49,706,4
49,459,4
653,1436,5
653,149,5
653,1263,5
653,763,4
653,1205,5
653,1576,4
653,420,5
653,1560,3
653,199,4
653,1318,5
653,1142,3
653,1334,5
653,755,3
653,843,3
653,829,4
653,1095,2
653,951,4
653,293,5
653,1426,5
653,703,5
653,1365,4
653,314,5
653,82,3
653,1440,3
653,679,3
653,929,5
653,571,4
653,1212,5
653,901,3
653,1308,5
653,949,5
653,42,5
653,569,4
653,476,4
653,864,5
653,1297,5
653,117,5
653,1061,5
653,206,3
653,1480,5
653,1071,4
653,554,3
653,221,5
653,597,3
653,803,3
653,1369,3
653,1358,3
653,1038,5
653,180,3
653,882,5
653,1139,5
653,1064,5
653,623,3
653,485,4
653,1049,5
653,831,5
653,328,5
653,497,4
653,950,5
653,138,5
653,1031,5
653,1556,5
653,469,5
653,844,5
653,1344,4
653,301,5
653,1152,4
653,1243,5
653,575,5
653,938,5
653,997,5
653,1298,3
653,272,3
653,1499,5
653,130,5
653,1149,5
653,598,5
653,1443,5
653,226,5
653,1484,5
653,384,5
653,1406,5
653,466,5
653,362,5
653,1287,5
653,1058,5
653,799,4
653,334,5
653,1294,5
653,1655,5
653,1646,5
653,90,5
653,144,5
653,271,4
653,1421,5
653,436,3
653,1413,3
653,1661,5
653,738,5
653,754,2
653,903,5
653,826,5
653,790,5
653,885,4
653,358,5
653,1166,5
653,825,4
653,252,5
653,1389,5
653,1136,5
653,764,4
653,958,5
653,922,4
653,1289,5
653,812,5
653,798,5
653,987,4
653,858,5
653,990,5
653,19,5
653,749,5
653,370,5
653,674,5
653,1084,4
653,887,4
653,48,5
653,821,3
653,1504,5
653,861,4
653,105,4
436,1436,4
436,295,3
436,727,2
436,763,4
436,834,2
436,87,3
436,936,3
436,1205,5
436,1009,3
436,1316,4
436,147,3
436,440,5
436,1512,3
436,1312,2
436,1318,5
436,644,3
436,279,3
436,203,3
436,253,4
436,297,4
436,17,3
436,1397,5
436,1405,5
436,85,4
436,1099,3
436,829,3
436,1267,4
436,1047,4
436,1095,3
436,694,3
436,873,3
436,1665,3
436,201,3
436,1365,4
436,1440,4
436,679,5
436,929,5
436,571,4
436,1102,5
436,1212,5
436,901,3
436,735,3
436,1265,4
436,225,5
436,476,5
436,482,5
436,1527,4
436,206,5
436,127,4
436,1658,4
436,554,3
436,289,4
436,346,3
436,315,2
436,1202,3
436,713,3
436,1184,3
436,650,4
436,1617,3
436,961,4
436,915,4
436,1254,4
436,837,4
436,281,4
436,776,3
436,418,4
436,712,5
436,511,5
436,768,3
436,1551,4
436,1008,3
436,1194,4
436,544,1
436,874,3
436,1358,4
436,1624,5
436,1038,5
436,180,3
436,1139,5
436,1064,5
436,141,5
436,1495,3
436,676,3
436,148,3
436,1605,3
436,604,5
436,328,5
436,230,5
436,77,4
436,312,5
436,497,5
436,205,3
436,950,3
436,1235,4
436,1556,4
436,844,2
436,7,2
436,1486,5
436,402,4
436,1344,3
436,1450,3
436,573,5
436,1482,5
436,301,5
436,997,5
436,272,4
436,130,5
436,72,5
436,1030,5
436,1443,5
436,1406,3
436,1509,2
436,594,4
436,787,3
436,449,4
436,1096,3
436,707,2
436,1003,4
436,89,5
436,1535,4
436,81,4
436,436,4
436,1240,3
436,452,2
436,1413,4
436,1661,5
436,458,4
436,1299,2
436,358,5
436,223,4
436,252,4
436,960,3
436,1389,5
436,1203,3
436,958,4
436,778,3
436,1445,2
436,276,3
436,1151,3
436,59,3
436,1178,3
436,408,3
436,1392,4
436,558,5
436,1321,2
436,1555,1
436,1452,3
436,987,4
436,1231,2
436,1530,3
436,568,4
436,743,2
436,1189,1
15,1436,5
15,295,4
15,143,5
15,431,4
15,727,5
15,1667,4
15,834,4
15,1682,2
15,615,5
15,822,5
15,917,1
15,681,1
15,1305,4
15,549,5
15,801,4
15,1576,5
15,420,1
15,494,2
15,1218,4
15,535,1
15,904,5
15,1606,2
15,196,5
15,297,4
15,17,5
15,266,4
15,1267,3
15,1385,4
15,1496,4
15,1078,3
15,584,5
15,1578,1
15,419,3
15,482,5
15,1658,3
15,795,5
15,1333,5
15,155,3
15,576,4
15,222,3
15,489,5
15,956,5
15,1254,3
15,578,5
15,135,3
15,1545,4
15,1119,5
15,490,3
15,1551,4
15,752,4
15,1490,4
15,488,5
15,1042,4
15,629,2
15,1358,4
15,783,4
15,501,3
15,1384,3
15,746,5
15,827,4
15,1486,4
15,156,4
15,446,3
15,1160,3
15,919,3
15,594,4
15,1390,5
15,449,5
15,659,2
15,1003,5
15,103,3
15,1463,4
15,216,4
15,1647,5
15,223,4
15,1519,4
15,921,3
15,791,5
15,720,2
15,478,3
15,198,5
15,613,1
15,1274,4
15,59,4
15,1167,1
15,1241,3
15,1677,4
15,1573,4
15,1392,5
15,410,3
15,779,3
15,1261,2
15,789,4
15,212,5
15,356,2
15,195,3
15,1326,4
15,941,4
15,369,4
15,959,4
15,1555,5
15,1548,4
15,1530,5
15,793,3
15,1081,4
15,1626,4
15,1351,4
15,166,4
15,1388,3
15,27,5
15,168,4
15,1250,5
15,809,3
15,65,1
15,1638,4
15,258,3
15,975,4
15,619,2
15,1538,4
15,973,4
15,439,4
15,698,5
15,1045,5
15,1048,3
15,1067,1
15,353,4
15,1532,4
15,1595,4
15,563,1
15,895,3
15,92,2
15,1678,4
15,1051,3
15,347,1
15,459,4
15,1437,4
15,636,4
15,1500,4
15,765,4
15,1539,4
582,1608,4
582,763,5
582,834,5
582,681,5
582,440,4
582,535,5
582,297,2
582,843,5
582,951,4
582,1227,3
582,729,4
582,1578,4
582,82,5
582,1440,4
582,929,4
582,1102,3
582,482,3
582,492,3
582,1518,5
582,824,5
582,1541,3
582,597,4
582,1670,5
582,1023,3
582,577,2
582,263,5
582,956,5
582,920,3
582,1272,4
582,174,4
582,180,4
582,501,4
582,148,4
582,1020,1
582,1165,4
582,574,5
582,72,4
582,1030,4
582,1491,5
582,1371,4
582,764,4
582,1133,5
582,558,3
582,1080,4
582,502,5
465,715,4
465,1009,3
465,1576,4
465,199,3
465,1318,1
465,1334,5
465,976,5
465,1397,2
465,173,3
465,201,3
465,1460,4
465,1365,1
465,1578,1
465,314,1
465,1102,1
465,1212,2
465,1308,2
465,42,5
465,735,1
465,864,3
465,221,4
465,1353,5
465,597,2
465,1670,5
465,1044,3
465,1328,1
465,1038,5
465,1444,2
465,1234,3
465,1164,3
465,138,3
465,1243,3
465,1499,4
465,1406,5
465,707,5
465,1661,4
465,1299,5
465,764,2
465,1528,1
465,218,4
465,1591,5
465,1380,4
465,668,5
465,1381,2
332,562,4
332,1262,3
332,1023,4
332,836,4
332,1159,4
332,1254,3
332,894,3
332,1332,4
332,1528,2
332,1203,2
332,408,5
332,483,3
177,1608,2
177,295,4
177,1263,4
177,496,4
177,834,5
177,661,5
177,409,4
177,681,3
177,1009,4
177,420,5
177,147,3
177,525,3
177,644,4
177,976,5
177,297,1
177,266,3
177,1405,4
177,1219,5
177,829,4
177,584,3
177,1665,4
177,314,4
177,1170,4
177,1308,4
177,888,3
177,42,5
177,1265,3
177,419,3
177,522,4
177,1061,4
177,1527,3
177,1480,4
177,127,2
177,1658,4
177,650,3
177,43,4
177,401,4
177,722,5
177,1353,5
177,429,4
177,222,3
177,1522,3
177,489,4
177,577,4
177,645,3
177,956,5
177,586,5
177,311,4
177,1502,3
177,1119,4
177,1374,1
177,511,4
177,1551,5
177,648,2
177,1194,3
177,1490,1
177,783,5
177,600,4
177,45,4
177,230,4
177,1164,5
177,272,2
177,1237,5
177,1406,4
177,1160,4
177,1598,5
177,886,4
177,1421,3
177,1647,4
177,1240,4
177,1111,4
177,1268,4
177,613,4
177,624,5
177,276,5
177,1151,5
177,1675,3
177,1599,4
177,1116,2
177,1630,2
177,1081,4
177,1558,3
177,568,3
177,978,4
177,1604,4
177,1633,2
177,947,3
177,1638,4
177,1510,2
177,1228,4
177,439,4
177,674,4
177,1045,3
177,411,3
177,1022,5
177,202,2
701,846,2
701,1082,3
701,606,4
701,722,3
701,577,4
701,84,4
701,645,4
701,578,4
701,311,3
701,928,3
701,656,3
701,784,3
701,1260,3
701,448,3
701,273,3
701,316,3
174,1113,4
174,1177,5
174,496,3
174,10,3
174,1567,5
174,681,5
174,549,4
174,1560,3
174,440,4
174,1512,3
174,1318,4
174,1182,5
174,279,2
174,292,5
174,297,5
174,948,2
174,1207,3
174,1047,4
174,729,4
174,1365,4
174,1440,4
174,1102,4
174,1212,4
174,225,5
174,1518,5
174,239,4
174,315,2
174,1202,4
174,13,4
174,713,3
174,650,4
174,932,3
174,1277,4
174,1016,5
174,795,4
174,1430,4
174,1023,4
174,170,3
174,961,4
174,311,2
174,784,4
174,1525,3
174,511,4
174,488,4
174,457,4
174,536,3
174,45,4
174,1384,5
174,594,4
174,97,5
174,1598,4
174,449,4
174,1303,4
174,866,3
174,1488,2
174,1003,3
174,1054,3
174,436,3
174,216,4
174,344,4
174,624,3
174,316,5
174,974,3
174,1675,4
174,357,3
174,965,4
174,247,4
174,941,4
174,833,4
174,1548,4
174,1213,1
174,27,5
174,973,4
174,819,2
174,1422,4
174,743,4
174,91,1
174,347,3
174,705,3
606,815,3
606,262,4
606,355,4
606,526,3
606,486,4
606,1209,3
606,1339,3
606,1191,4
606,797,4
606,343,5
606,527,3
606,199,5
606,1550,4
606,1623,3
606,1514,3
606,1397,3
606,266,5
606,1405,5
606,694,4
606,1460,4
606,1578,4
606,314,3
606,82,3
606,1050,3
606,901,4
606,640,4
606,476,5
606,206,4
606,396,3
606,1616,5
606,1353,4
606,576,3
606,1670,5
606,712,4
606,174,3
606,1358,5
606,180,4
606,1139,3
606,1064,5
606,1444,5
606,1049,3
606,831,4
606,328,4
606,230,4
606,469,3
606,844,4
606,389,5
606,1344,3
606,938,5
606,997,4
606,574,4
606,130,4
606,226,3
606,1484,4
606,384,4
606,1406,4
606,89,5
606,1432,5
606,186,4
606,1661,5
606,1299,3
606,358,4
606,1166,4
606,1614,4
606,159,3
606,1062,2
606,19,3
606,1388,3
606,674,3
606,842,3
606,1084,3
606,1425,4
924,262,4
924,763,5
924,1472,4
924,1209,4
924,527,5
924,1397,4
924,1385,4
924,697,4
924,873,5
924,888,3
924,419,4
924,983,4
924,1617,4
924,969,5
924,263,3
924,928,3
924,312,5
924,301,4
924,1243,4
924,574,4
924,215,5
924,89,5
924,1655,3
924,358,5
924,223,5
924,484,5
924,275,4
473,143,5
473,763,5
473,1205,5
473,527,5
473,535,4
